subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MP:0003427	parakeratosis	semapv:crossSpeciesExactMatch	UPHENO:7000227	parakeratosis	semapv:LogicalReasoning
MP:0003432	increased activity of parathyroid	semapv:crossSpeciesExactMatch	UPHENO:7000211	hyperparathyroidism; increased activity of parathyroid	semapv:LogicalReasoning
MP:0003433	decreased activity of parathyroid	semapv:crossSpeciesExactMatch	UPHENO:7000208	decreased activity of parathyroid; hypoparathyroidism	semapv:LogicalReasoning
MP:0003454	erythroderma	semapv:crossSpeciesExactMatch	UPHENO:7000226	erythroderma	semapv:LogicalReasoning
MP:0003502	increased activity of thyroid gland	semapv:crossSpeciesExactMatch	UPHENO:7000209	hyperthyroidism; increased activity of thyroid gland	semapv:LogicalReasoning
MP:0003504	thyroid gland inflammation	semapv:crossSpeciesExactMatch	UPHENO:0074806	increased inflammatory response in thyroid gland	semapv:LogicalReasoning
MP:0003534	blind vagina	semapv:crossSpeciesExactMatch	UPHENO:7000863	blind vagina	semapv:LogicalReasoning
MP:0003537	hydrometrocolpos	semapv:crossSpeciesExactMatch	UPHENO:7000696	hydrometrocolpos	semapv:LogicalReasoning
MP:0003540	imperforate hymen	semapv:crossSpeciesExactMatch	UPHENO:7000697	imperforate hymen	semapv:LogicalReasoning
MP:0003541	vaginal inflammation	semapv:crossSpeciesExactMatch	UPHENO:0074616	increased inflammatory response in vagina	semapv:LogicalReasoning
MP:0003554	phimosis	semapv:crossSpeciesExactMatch	UPHENO:7000292	phimosis	semapv:LogicalReasoning
MP:0003555	chordee	semapv:crossSpeciesExactMatch	UPHENO:7000140	chordee	semapv:LogicalReasoning
MP:0003560	osteoarthritis	semapv:crossSpeciesExactMatch	UPHENO:7000384	osteoarthritis	semapv:LogicalReasoning
MP:0003561	rheumatoid arthritis	semapv:crossSpeciesExactMatch	UPHENO:7000254	rheumatoid arthritis	semapv:LogicalReasoning
MP:0003566	abnormal cell adhesion	semapv:crossSpeciesExactMatch	UPHENO:0049969	cell adhesion phenotype	semapv:LogicalReasoning
MP:0003589	abnormal ureter physiology	semapv:crossSpeciesExactMatch	UPHENO:0082878	ureter physiology phenotype	semapv:LogicalReasoning
MP:0003593	urethrovaginal fistula	semapv:crossSpeciesExactMatch	UPHENO:7000496	urethrovaginal fistula	semapv:LogicalReasoning
MP:0003596	epididymis inflammation	semapv:crossSpeciesExactMatch	UPHENO:0074599	increased inflammatory response in epididymis	semapv:LogicalReasoning
MP:0003598	epispadia	semapv:crossSpeciesExactMatch	UPHENO:7000139	epispadia; epispadias	semapv:LogicalReasoning
MP:0003608	prostate gland inflammation	semapv:crossSpeciesExactMatch	UPHENO:0074754	increased inflammatory response in prostate gland	semapv:LogicalReasoning
MP:0003615	urinary bladder diverticulum	semapv:crossSpeciesExactMatch	UPHENO:7000134	bladder diverticulum; urinary bladder diverticulum	semapv:LogicalReasoning
MP:0003620	oliguria	semapv:crossSpeciesExactMatch	UPHENO:7000892	oliguria	semapv:LogicalReasoning
MP:0003621	dysuria	semapv:crossSpeciesExactMatch	UPHENO:7000891	dysuria	semapv:LogicalReasoning
MP:0003623	hydrocele	semapv:crossSpeciesExactMatch	UPHENO:7000137	hydrocele; hydrocele testis	semapv:LogicalReasoning
MP:0003634	abnormal glial cell morphology	semapv:crossSpeciesExactMatch	UPHENO:0088149	glial cell morphology phenotype	semapv:LogicalReasoning
MP:0003646	increased muscle fatigability	semapv:crossSpeciesExactMatch	UPHENO:7000421	increased muscle fatigability; increased muscle fatiguability	semapv:LogicalReasoning
MP:0003648	abnormal radial glial cell morphology	semapv:crossSpeciesExactMatch	UPHENO:7000965	radial glial cell morphology	semapv:LogicalReasoning
MP:0003651	abnormal axon extension	semapv:crossSpeciesExactMatch	UPHENO:7000966	axon extension; axon outgrowth variant	semapv:LogicalReasoning
MP:0003653	decreased skin turgor	semapv:crossSpeciesExactMatch	UPHENO:7000933	decreased skin turgor	semapv:LogicalReasoning
MP:0003660	chylothorax	semapv:crossSpeciesExactMatch	UPHENO:7000507	chylothorax	semapv:LogicalReasoning
MP:0003667	increased hemangiosarcoma incidence	semapv:crossSpeciesExactMatch	UPHENO:7000912	angiosarcoma; increased hemangiosarcoma incidence	semapv:LogicalReasoning
MP:0003696	abnormal zona pellucida morphology	semapv:crossSpeciesExactMatch	UPHENO:7000664	zona pellucida morphology	semapv:LogicalReasoning
MP:0003715	posteriorly rotated ears	semapv:crossSpeciesExactMatch	UPHENO:7000157	posteriorly rotated ears	semapv:LogicalReasoning
MP:0003717	pallor	semapv:crossSpeciesExactMatch	UPHENO:7000223	pallor	semapv:LogicalReasoning
MP:0003719	abnormal pericyte morphology	semapv:crossSpeciesExactMatch	UPHENO:7000967	pericyte morphology	semapv:LogicalReasoning
MP:0003720	abnormal neural tube closure	semapv:crossSpeciesExactMatch	UPHENO:7000968	neural tube closure	semapv:LogicalReasoning
MP:0003728	abnormal retina photoreceptor layer morphology	semapv:crossSpeciesExactMatch	UPHENO:0005207	photoreceptor layer of retina phenotype	semapv:LogicalReasoning
MP:0003737	ossification of pinnae	semapv:crossSpeciesExactMatch	UPHENO:0067842	cartilage of external ear calcification	semapv:LogicalReasoning
MP:0003740	fusion of middle ear ossicles	semapv:crossSpeciesExactMatch	UPHENO:0078298	fused auditory ossicle bone and auditory ossicle bone	semapv:LogicalReasoning
MP:0003741	tinnitus	semapv:crossSpeciesExactMatch	UPHENO:7000158	tinnitus	semapv:LogicalReasoning
MP:0003746	stomatitis	semapv:crossSpeciesExactMatch	UPHENO:0080039	increased inflammatory response in mouth mucosa	semapv:LogicalReasoning
MP:0003749	down-turned corners of mouth	semapv:crossSpeciesExactMatch	UPHENO:7000379	down-turned corners of mouth; downturned corners of mouth	semapv:LogicalReasoning
MP:0003751	oral leukoplakia	semapv:crossSpeciesExactMatch	UPHENO:7000380	oral leukoplakia	semapv:LogicalReasoning
MP:0003772	lip pit	semapv:crossSpeciesExactMatch	UPHENO:7000878	lip pit	semapv:LogicalReasoning
MP:0003777	lip inflammation	semapv:crossSpeciesExactMatch	UPHENO:7000909	cheilitis; lip inflammation	semapv:LogicalReasoning
MP:0003778	lip telangiectasia	semapv:crossSpeciesExactMatch	UPHENO:7000151	lip telangiectasia	semapv:LogicalReasoning
MP:0003795	abnormal bone structure	semapv:crossSpeciesExactMatch	UPHENO:7000414	bone structure	semapv:LogicalReasoning
MP:0003817	abnormal pituitary diverticulum morphology	semapv:crossSpeciesExactMatch	UPHENO:7000969	pituitary diverticulum morphology; rathke's pouch morphology	semapv:LogicalReasoning
MP:0003848	brittle hair	semapv:crossSpeciesExactMatch	UPHENO:7000343	brittle hair	semapv:LogicalReasoning
MP:0003853	dry skin	semapv:crossSpeciesExactMatch	UPHENO:7000217	dry skin	semapv:LogicalReasoning
MP:0003861	abnormal nervous system development	semapv:crossSpeciesExactMatch	UPHENO:0049975	nervous system development phenotype	semapv:LogicalReasoning
MP:0003865	lymph node inflammation	semapv:crossSpeciesExactMatch	UPHENO:0074733	increased inflammatory response in lymph node	semapv:LogicalReasoning
MP:0003866	abnormal defecation	semapv:crossSpeciesExactMatch	UPHENO:0050078	defecation phenotype	semapv:LogicalReasoning
MP:0003868	abnormal feces composition	semapv:crossSpeciesExactMatch	UPHENO:7000769	feces composition; stool composition	semapv:LogicalReasoning
MP:0003882	abnormal pulse pressure	semapv:crossSpeciesExactMatch	UPHENO:7000725	pulse pressure	semapv:LogicalReasoning
MP:0003896	prolonged PR interval	semapv:crossSpeciesExactMatch	UPHENO:7000621	prolonged pr interval	semapv:LogicalReasoning
MP:0003897	abnormal ST segment	semapv:crossSpeciesExactMatch	UPHENO:7000622	st segment	semapv:LogicalReasoning
MP:0003898	abnormal QRS complex	semapv:crossSpeciesExactMatch	UPHENO:7000672	qrs complex	semapv:LogicalReasoning
MP:0003899	abnormal QT interval	semapv:crossSpeciesExactMatch	UPHENO:7000759	qt interval	semapv:LogicalReasoning
MP:0003900	shortened QT interval	semapv:crossSpeciesExactMatch	UPHENO:7000618	shortened qt interval	semapv:LogicalReasoning
MP:0003901	abnormal PR interval	semapv:crossSpeciesExactMatch	UPHENO:7000763	pr interval	semapv:LogicalReasoning
MP:0003928	increased heart rate variability	semapv:crossSpeciesExactMatch	UPHENO:7000783	increased heart rate variability	semapv:LogicalReasoning
MP:0003929	decreased heart rate variability	semapv:crossSpeciesExactMatch	UPHENO:7000782	decreased heart rate variability	semapv:LogicalReasoning
MP:0003936	abnormal reproductive system development	semapv:crossSpeciesExactMatch	UPHENO:7000970	reproductive system development; reproductive system development variant	semapv:LogicalReasoning
MP:0003948	abnormal gas homeostasis	semapv:crossSpeciesExactMatch	UPHENO:7000971	gas homeostasis	semapv:LogicalReasoning
MP:0003951	abnormal copper homeostasis	semapv:crossSpeciesExactMatch	UPHENO:7000972	copper homeostasis; copper homeostasis variant	semapv:LogicalReasoning
MP:0003968	abnormal growth hormone level	semapv:crossSpeciesExactMatch	UPHENO:0080588	growth hormone secretion phenotype	semapv:LogicalReasoning
MP:0003991	arteriosclerosis	semapv:crossSpeciesExactMatch	UPHENO:7000373	arteriosclerosis	semapv:LogicalReasoning
MP:0004020	polyhydramnios	semapv:crossSpeciesExactMatch	UPHENO:7000266	polyhydramnios	semapv:LogicalReasoning
MP:0004024	aneuploidy	semapv:crossSpeciesExactMatch	UPHENO:7000007	aneuploidy	semapv:LogicalReasoning
MP:0004025	polyploidy	semapv:crossSpeciesExactMatch	UPHENO:7000008	polyploidy	semapv:LogicalReasoning
MP:0004028	chromosome breakage	semapv:crossSpeciesExactMatch	UPHENO:0078606	programmed DNA elimination by chromosome breakage phenotype	semapv:LogicalReasoning
MP:0004046	abnormal mitosis	semapv:crossSpeciesExactMatch	UPHENO:0083149	mitotic nuclear division phenotype	semapv:LogicalReasoning
MP:0004070	abnormal P wave	semapv:crossSpeciesExactMatch	UPHENO:7000764	p wave	semapv:LogicalReasoning
MP:0004071	prolonged P wave	semapv:crossSpeciesExactMatch	UPHENO:7000842	prolonged p wave	semapv:LogicalReasoning
MP:0004085	abnormal heartbeat	semapv:crossSpeciesExactMatch	UPHENO:0051311	heart contraction phenotype	semapv:LogicalReasoning
MP:0004087	abnormal muscle fiber morphology	semapv:crossSpeciesExactMatch	UPHENO:0088180	cell of skeletal muscle morphology phenotype	semapv:LogicalReasoning
MP:0004100	abnormal spinal cord interneuron morphology	semapv:crossSpeciesExactMatch	UPHENO:7000973	spinal cord interneuron morphology	semapv:LogicalReasoning
MP:0004119	hypokalemia	semapv:crossSpeciesExactMatch	UPHENO:0034199	decreased level of potassium atom in blood	semapv:LogicalReasoning
MP:0004133	heterotaxia	semapv:crossSpeciesExactMatch	UPHENO:7000726	heterotaxia; heterotaxy	semapv:LogicalReasoning
MP:0004141	abnormal enteroendocrine cell morphology	semapv:crossSpeciesExactMatch	UPHENO:7000974	enteroendocrine cell morphology	semapv:LogicalReasoning
MP:0004142	abnormal muscle tone	semapv:crossSpeciesExactMatch	UPHENO:7000425	muscle tone	semapv:LogicalReasoning
MP:0004143	muscle hypertonia	semapv:crossSpeciesExactMatch	UPHENO:7000239	muscle hypertonia; spasticity	semapv:LogicalReasoning
MP:0004157	interrupted aortic arch	semapv:crossSpeciesExactMatch	UPHENO:7000567	interrupted aortic arch	semapv:LogicalReasoning
MP:0004158	right aortic arch	semapv:crossSpeciesExactMatch	UPHENO:7000603	right aortic arch	semapv:LogicalReasoning
MP:0004161	cervical aortic arch	semapv:crossSpeciesExactMatch	UPHENO:7000561	cervical aortic arch	semapv:LogicalReasoning
MP:0004175	telangiectasia	semapv:crossSpeciesExactMatch	UPHENO:7000225	telangiectasia	semapv:LogicalReasoning
MP:0004241	acantholysis	semapv:crossSpeciesExactMatch	UPHENO:7000906	acantholysis	semapv:LogicalReasoning
MP:0004254	cerebral amyloid angiopathy	semapv:crossSpeciesExactMatch	UPHENO:7000599	cerebral amyloid angiopathy	semapv:LogicalReasoning
MP:0004273	abnormal basal lamina morphology	semapv:crossSpeciesExactMatch	UPHENO:7000975	basal lamina morphology	semapv:LogicalReasoning
MP:0004282	retrognathia	semapv:crossSpeciesExactMatch	UPHENO:7000154	mandibular retrognathia; retrognathia	semapv:LogicalReasoning
MP:0004289	abnormal bony labyrinth	semapv:crossSpeciesExactMatch	UPHENO:0004711	bony labyrinth phenotype	semapv:LogicalReasoning
MP:0004510	myositis	semapv:crossSpeciesExactMatch	UPHENO:0074784	increased inflammatory response in musculature	semapv:LogicalReasoning
MP:0004512	anosmia	semapv:crossSpeciesExactMatch	UPHENO:7000164	anosmia	semapv:LogicalReasoning
MP:0004626	vertebral compression	semapv:crossSpeciesExactMatch	UPHENO:7000399	vertebral compression; vertebral compression fracture	semapv:LogicalReasoning
MP:0004659	abnormal odontoid process morphology	semapv:crossSpeciesExactMatch	UPHENO:0088174	odontoid process of cervical vertebra 2 morphology phenotype	semapv:LogicalReasoning
MP:0004699	unilateral deafness	semapv:crossSpeciesExactMatch	UPHENO:7000502	unilateral deafness	semapv:LogicalReasoning
MP:0004720	abnormal platelet morphology	semapv:crossSpeciesExactMatch	UPHENO:7000590	platelet morphology	semapv:LogicalReasoning
MP:0004759	decreased mitotic index	semapv:crossSpeciesExactMatch	UPHENO:7000084	decreased mitotic index	semapv:LogicalReasoning
MP:0004760	increased mitotic index	semapv:crossSpeciesExactMatch	UPHENO:7000085	increased mitotic index	semapv:LogicalReasoning
MP:0004768	abnormal axonal transport	semapv:crossSpeciesExactMatch	UPHENO:7000976	axonal transport; axonal transport variant	semapv:LogicalReasoning
MP:0004808	abnormal hematopoietic stem cell morphology	semapv:crossSpeciesExactMatch	UPHENO:7000977	hematopoietic stem cell morphology	semapv:LogicalReasoning
MP:0004844	abnormal vestibuloocular reflex	semapv:crossSpeciesExactMatch	UPHENO:0079837	vestibulo-ocular reflex phenotype	semapv:LogicalReasoning
MP:0004861	abnormal Raphe nucleus morphology	semapv:crossSpeciesExactMatch	UPHENO:7000978	raphe nucleus morphology	semapv:LogicalReasoning
MP:0004897	otosclerosis	semapv:crossSpeciesExactMatch	UPHENO:7000159	otosclerosis	semapv:LogicalReasoning
MP:0004924	abnormal behavior	semapv:crossSpeciesExactMatch	UPHENO:0049622	behavior phenotype	semapv:LogicalReasoning
MP:0004950	abnormal brain vasculature morphology	semapv:crossSpeciesExactMatch	UPHENO:7000979	brain vasculature morphology	semapv:LogicalReasoning
MP:0004986	abnormal osteoblast morphology	semapv:crossSpeciesExactMatch	UPHENO:7000980	osteoblast morphology	semapv:LogicalReasoning
MP:0005036	diarrhea	semapv:crossSpeciesExactMatch	UPHENO:7000319	diarrhea	semapv:LogicalReasoning
MP:0005037	mucous diarrhea	semapv:crossSpeciesExactMatch	UPHENO:7000823	mucoid diarrhea; mucous diarrhea	semapv:LogicalReasoning
MP:0005044	sepsis	semapv:crossSpeciesExactMatch	UPHENO:7000908	sepsis	semapv:LogicalReasoning
MP:0005048	abnormal thrombosis	semapv:crossSpeciesExactMatch	UPHENO:7000314	thrombosis	semapv:LogicalReasoning
MP:0005061	abnormal eosinophil morphology	semapv:crossSpeciesExactMatch	UPHENO:0086175	eosinophil phenotype	semapv:LogicalReasoning
MP:0005065	abnormal neutrophil morphology	semapv:crossSpeciesExactMatch	UPHENO:0088175	neutrophil morphology phenotype	semapv:LogicalReasoning
MP:0005068	abnormal NK cell morphology	semapv:crossSpeciesExactMatch	UPHENO:7000981	natural killer cell; nk cell morphology	semapv:LogicalReasoning
MP:0005094	abnormal T cell proliferation	semapv:crossSpeciesExactMatch	UPHENO:0078600	T cell proliferation phenotype	semapv:LogicalReasoning
MP:0005097	polychromatophilia	semapv:crossSpeciesExactMatch	UPHENO:7000850	polychromasia; polychromatophilia	semapv:LogicalReasoning
MP:0005102	abnormal iris pigmentation	semapv:crossSpeciesExactMatch	UPHENO:7000487	iris pigmentation	semapv:LogicalReasoning
MP:0005103	abnormal retina pigmentation	semapv:crossSpeciesExactMatch	UPHENO:7000480	abnormality of retinal pigmentation; retina pigmentation	semapv:LogicalReasoning
MP:0005150	cachexia	semapv:crossSpeciesExactMatch	UPHENO:7000430	cachexia	semapv:LogicalReasoning
MP:0005152	pancytopenia	semapv:crossSpeciesExactMatch	UPHENO:7000294	pancytopenia	semapv:LogicalReasoning
MP:0005153	abnormal B cell proliferation	semapv:crossSpeciesExactMatch	UPHENO:0078638	B cell proliferation phenotype	semapv:LogicalReasoning
MP:0005157	holoprosencephaly	semapv:crossSpeciesExactMatch	UPHENO:7000253	holoprosencephaly	semapv:LogicalReasoning
MP:0005162	carpoptosis	semapv:crossSpeciesExactMatch	UPHENO:7000738	carpoptosis; wrist drop	semapv:LogicalReasoning
MP:0005163	cyclopia	semapv:crossSpeciesExactMatch	UPHENO:7000503	cyclopia	semapv:LogicalReasoning
MP:0005164	abnormal response to injury	semapv:crossSpeciesExactMatch	UPHENO:0050133	response to wounding phenotype	semapv:LogicalReasoning
MP:0005190	osteomyelitis	semapv:crossSpeciesExactMatch	UPHENO:0074687	increased inflammatory response in bone element	semapv:LogicalReasoning
MP:0005202	lethargy	semapv:crossSpeciesExactMatch	UPHENO:7000238	lethargy	semapv:LogicalReasoning
MP:0005240	abnormal amacrine cell morphology	semapv:crossSpeciesExactMatch	UPHENO:7000982	amacrine cell morphology	semapv:LogicalReasoning
MP:0005243	hemothorax	semapv:crossSpeciesExactMatch	UPHENO:7000610	hemothorax	semapv:LogicalReasoning
MP:0005244	hemopericardium	semapv:crossSpeciesExactMatch	UPHENO:7000588	hemopericardium	semapv:LogicalReasoning
MP:0005251	blepharitis	semapv:crossSpeciesExactMatch	UPHENO:7000171	blepharitis	semapv:LogicalReasoning
MP:0005254	strabismus	semapv:crossSpeciesExactMatch	UPHENO:7000169	strabismus	semapv:LogicalReasoning
MP:0005255	exotropia	semapv:crossSpeciesExactMatch	UPHENO:7000186	exotropia	semapv:LogicalReasoning
MP:0005256	esotropia	semapv:crossSpeciesExactMatch	UPHENO:7000184	esotropia	semapv:LogicalReasoning
MP:0005257	abnormal intraocular pressure	semapv:crossSpeciesExactMatch	UPHENO:7000645	intraocular pressure	semapv:LogicalReasoning
MP:0005258	ocular hypertension	semapv:crossSpeciesExactMatch	UPHENO:7000482	ocular hypertension	semapv:LogicalReasoning
MP:0005262	coloboma	semapv:crossSpeciesExactMatch	UPHENO:0033643	incomplete closing of the eyeball of camera-type eye	semapv:LogicalReasoning
MP:0005264	glomerulosclerosis	semapv:crossSpeciesExactMatch	UPHENO:7000144	glomerular sclerosis; glomerulosclerosis	semapv:LogicalReasoning
