upheno_id	upheno_label	parent	comment
UPHENO:7000731	oral erythroplakia	UPHENO:0087132|UPHENO:0076786|UPHENO:0076800	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0013492 (oral erythroplakia), HP:0030934 (Oral erythroplakia)
UPHENO:7000732	conjunctival hyperemia	UPHENO:0087576|UPHENO:0005090|UPHENO:0087915	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0030953 (Conjunctival hyperemia), MP:0031096 (conjunctival hyperemia)
UPHENO:7000733	nerve inflammation; neuritis	UPHENO:0076702|UPHENO:0002433|UPHENO:0004523|UPHENO:0076722	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031002 (Neuritis), MP:0030990 (nerve inflammation)
UPHENO:7000734	ovarian morphology; ovary morphology	UPHENO:0003056|UPHENO:0004708|UPHENO:0076766	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0004112 (ovary morphology, abnormal), HP:0031065 (Abnormal ovarian morphology)
UPHENO:7000735	circulating anti-mullerian hormone level; circulating antimullerian hormone concentration	UPHENO:0004459|UPHENO:0003116	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031101 (Abnormal circulating antimullerian hormone concentration), MP:0014513 (abnormal circulating anti-Mullerian hormone level)
UPHENO:7000736	decreased diameter of fibula; decreased fibular diameter	UPHENO:0086956|UPHENO:0086780|UPHENO:0087482|UPHENO:0076806|UPHENO:0087501|UPHENO:0075952	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0008153 (decreased diameter of fibula), HP:0031107 (Decreased fibular diameter)
UPHENO:7000737	absent cervical vertebra	UPHENO:0080147|UPHENO:0026274|UPHENO:0009145|UPHENO:0008709|UPHENO:0002934|UPHENO:0002927	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.XPO:0125551 (absent cervical vertebra), HP:0031175 (Absent cervical vertebra)
UPHENO:7000738	carpoptosis; wrist drop	UPHENO:0081702|UPHENO:0080563	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0005162 (carpoptosis), HP:0031189 (Wrist drop)
UPHENO:7000739	dysgeusia; parageusia	UPHENO:3000007|UPHENO:0002433|UPHENO:0002394|UPHENO:0078688	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031249 (Parageusia), MP:0031092 (dysgeusia)
UPHENO:7000740	oophoritis; ovary inflammation	UPHENO:0002262|UPHENO:0002378|UPHENO:0002372|UPHENO:0002207|UPHENO:0004708	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031259 (Oophoritis), MP:0001868 (ovary inflammation)
UPHENO:7000741	glomerular visceral epithelial cell morphology; podocyte morphology	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.ZP:0002656 (podocyte morphology, abnormal), HP:0031265 (Abnormal glomerular visceral epithelial cell morphology)
UPHENO:7000742	podocyte foot process effacement	UPHENO:0067709	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031266 (Podocyte foot process effacement), MP:0008140 (podocyte foot process effacement)
UPHENO:7000743	thoracic duct morphology	UPHENO:0076729|UPHENO:0075774	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031278 (Abnormal thoracic duct morphology), ZP:0011219 (thoracic duct morphology, abnormal)
UPHENO:7000744	salivary gland inflammation; sialadenitis	UPHENO:0076751|UPHENO:0002443|UPHENO:0002376|UPHENO:0076786|UPHENO:0002310	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031281 (Sialadenitis), MP:0001870 (salivary gland inflammation)
UPHENO:7000745	ventricular myocardium morphology	UPHENO:0076810|UPHENO:0076781|UPHENO:0002564	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031316 (Abnormal ventricular myocardium morphology), ZP:0013473 (ventricular myocardium morphology, abnormal)
UPHENO:7000746	perivascular cardiac fibrosis	UPHENO:0085168|UPHENO:0087186|UPHENO:0076298|UPHENO:0076702|UPHENO:0076810|UPHENO:0085170|UPHENO:0076781	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0031586 (perivascular cardiac fibrosis), HP:0031328 (Perivascular cardiac fibrosis)
UPHENO:7000747	d-loop transposition of the great arteries; dextrotransposition of the great arteries	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031348 (Dextrotransposition of the great arteries), MP:0011665 (d-loop transposition of the great arteries)
UPHENO:7000748	l-loop transposition of the great arteries; levotransposition of the great arteries	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031349 (Levotransposition of the great arteries), MP:0031515 (l-loop transposition of the great arteries)
UPHENO:7000749	middle ear effusion; otitis media with effusion	UPHENO:0074629|UPHENO:0088067|UPHENO:0087313	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0030410 (middle ear effusion), HP:0031353 (Otitis media with effusion)
UPHENO:7000750	ecchymosis	UPHENO:0087928	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031364 (Ecchymosis), MP:0009276 (ecchymosis)
UPHENO:7000751	rhinorrhea	UPHENO:0002448|UPHENO:0004536	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0031102 (rhinorrhea), HP:0031417 (Rhinorrhea)
UPHENO:7000752	increased body mass index	UPHENO:0010795	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0006087 (increased body mass index), HP:0031418 (Increased body mass index)
UPHENO:7000753	circulating osteocalcin level	UPHENO:0004459|UPHENO:0003116	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0011922 (abnormal circulating osteocalcin level), HP:0031427 (Abnormal circulating osteocalcin level)
UPHENO:7000754	increased circulating osteocalcin level	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031428 (Increased circulating osteocalcin level), MP:0030984 (increased circulating osteocalcin level)
UPHENO:7000755	decreased circulating osteocalcin level	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0030985 (decreased circulating osteocalcin level), HP:0031429 (Decreased circulating osteocalcin level)
UPHENO:7000756	circulating thyroid hormone concentration; thyroid hormone level	UPHENO:0002325|UPHENO:0002689|UPHENO:0003116	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031508 (Abnormal circulating thyroid hormone concentration), MP:0005468 (abnormal thyroid hormone level)
UPHENO:7000757	cutaneous collagen fibril morphology	UPHENO:0087928|UPHENO:0003811|UPHENO:0086882|UPHENO:0076739	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0008438 (abnormal cutaneous collagen fibril morphology), HP:0031512 (Abnormal cutaneous collagen fibril morphology)
UPHENO:7000758	meiosis	UPHENO:0085578|UPHENO:0087547|UPHENO:0002378	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031515 (Abnormal meiosis), MP:0001930 (abnormal meiosis)
UPHENO:7000759	qt interval	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0003899 (abnormal QT interval), HP:0031547 (Abnormal QT interval)
UPHENO:7000760	coronary arterio-venous fistula; coronary arteriovenous fistula	UPHENO:0076721	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0031563 (Coronary arteriovenous fistula), MP:0011656 (coronary arterio-venous fistula)
UPHENO:7000761	abdominal situs ambiguus	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0011250 (abdominal situs ambiguus), HP:0031565 (Abdominal situs ambiguus)
